#,Date-Time (French Polynesia Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
1407,10/22/2022 14:50:00,28.57,5987.84,,,,,,
1408,10/22/2022 15:00:00,28.48,5875.20,,,,,,
1409,10/22/2022 15:10:00,28.44,5478.40,,,,,,
1410,10/22/2022 15:20:00,28.31,3810.56,,,,,,
1411,10/22/2022 15:30:00,28.14,1614.08,,,,,,
1412,10/22/2022 15:40:00,28.05,1238.40,,,,,,
1413,10/22/2022 15:50:00,27.97,993.92,,,,,,
1414,10/22/2022 16:00:00,27.84,1339.52,,,,,,
1415,10/22/2022 16:10:00,27.71,1184.00,,,,,,
1416,10/22/2022 16:20:00,27.67,1443.20,,,,,,
1417,10/22/2022 16:30:00,27.58,642.56,,,,,,
1418,10/22/2022 16:40:00,27.54,652.64,,,,,,
1419,10/22/2022 16:50:00,27.50,563.36,,,,,,
1420,10/22/2022 17:00:00,27.50,394.88,,,,,,
1421,10/22/2022 17:10:00,27.45,327.84,,,,,,
1422,10/22/2022 17:20:00,27.45,240.32,,,,,,
1423,10/22/2022 17:30:00,27.45,190.00,,,,,,
1424,10/22/2022 17:40:00,27.37,97.20,,,,,,
1425,10/22/2022 17:50:00,27.37,60.90,,,,,,
1426,10/22/2022 18:00:00,27.28,23.14,,,,,,
1427,10/22/2022 18:10:00,27.28,5.27,,,,,,
1428,10/22/2022 18:20:00,27.28,0.00,,,,,,
1429,10/22/2022 18:30:00,27.28,0.00,,,,,,
1430,10/22/2022 18:40:00,27.28,0.00,,,,,,
1431,10/22/2022 18:50:00,27.28,0.00,,,,,,
1432,10/22/2022 19:00:00,27.32,0.00,,,,,,
1433,10/22/2022 19:10:00,27.28,0.00,,,,,,
1434,10/22/2022 19:20:00,27.32,0.00,,,,,,
1435,10/22/2022 19:30:00,27.28,0.00,,,,,,
1436,10/22/2022 19:40:00,27.28,0.00,,,,,,
1437,10/22/2022 19:50:00,27.24,0.00,,,,,,
1438,10/22/2022 20:00:00,27.28,0.00,,,,,,
1439,10/22/2022 20:10:00,27.28,0.00,,,,,,
1440,10/22/2022 20:20:00,27.24,0.00,,,,,,
1441,10/22/2022 20:30:00,27.24,0.00,,,,,,
1442,10/22/2022 20:40:00,27.15,0.00,,,,,,
1443,10/22/2022 20:50:00,27.24,0.00,,,,,,
1444,10/22/2022 21:00:00,27.20,0.00,,,,,,
1445,10/22/2022 21:10:00,27.20,0.00,,,,,,
1446,10/22/2022 21:20:00,27.20,0.00,,,,,,
1447,10/22/2022 21:30:00,27.15,0.00,,,,,,
1448,10/22/2022 21:40:00,27.11,0.00,,,,,,
1449,10/22/2022 21:50:00,27.11,0.00,,,,,,
1450,10/22/2022 22:00:00,27.15,0.00,,,,,,
1451,10/22/2022 22:10:00,27.11,0.00,,,,,,
1452,10/22/2022 22:20:00,27.11,0.00,,,,,,
1453,10/22/2022 22:30:00,27.11,0.00,,,,,,
1454,10/22/2022 22:40:00,27.11,0.00,,,,,,
1455,10/22/2022 22:50:00,27.07,0.00,,,,,,
1456,10/22/2022 23:00:00,27.07,0.00,,,,,,
1457,10/22/2022 23:10:00,27.07,0.00,,,,,,
1458,10/22/2022 23:20:00,27.07,0.00,,,,,,
1459,10/22/2022 23:30:00,27.07,0.00,,,,,,
1460,10/22/2022 23:40:00,27.02,0.00,,,,,,
1461,10/22/2022 23:50:00,27.07,0.00,,,,,,
1462,10/23/2022 00:00:00,27.02,14.29,,,,,,
1463,10/23/2022 00:10:00,27.02,0.00,,,,,,
1464,10/23/2022 00:20:00,26.94,0.00,,,,,,
1465,10/23/2022 00:30:00,26.98,0.00,,,,,,
1466,10/23/2022 00:40:00,26.98,0.00,,,,,,
1467,10/23/2022 00:50:00,26.90,0.00,,,,,,
1468,10/23/2022 01:00:00,26.98,0.00,,,,,,
1469,10/23/2022 01:10:00,26.94,0.00,,,,,,
1470,10/23/2022 01:20:00,26.90,0.00,,,,,,
1471,10/23/2022 01:30:00,26.90,67.00,,,,,,
1472,10/23/2022 01:40:00,26.90,0.00,,,,,,
1473,10/23/2022 01:50:00,26.90,0.00,,,,,,
1474,10/23/2022 02:00:00,26.85,0.00,,,,,,
1475,10/23/2022 02:10:00,26.85,0.00,,,,,,
1476,10/23/2022 02:20:00,26.85,0.00,,,,,,
1477,10/23/2022 02:30:00,26.85,0.00,,,,,,
1478,10/23/2022 02:40:00,26.85,0.00,,,,,,
1479,10/23/2022 02:50:00,26.85,0.00,,,,,,
1480,10/23/2022 03:00:00,26.81,0.00,,,,,,
1481,10/23/2022 03:10:00,26.81,0.00,,,,,,
1482,10/23/2022 03:20:00,26.81,0.00,,,,,,
1483,10/23/2022 03:30:00,26.77,0.00,,,,,,
1484,10/23/2022 03:40:00,26.81,0.00,,,,,,
1485,10/23/2022 03:50:00,26.81,0.00,,,,,,
1486,10/23/2022 04:00:00,26.77,0.00,,,,,,
1487,10/23/2022 04:10:00,26.81,0.00,,,,,,
1488,10/23/2022 04:20:00,26.77,0.00,,,,,,
1489,10/23/2022 04:30:00,26.77,0.00,,,,,,
1490,10/23/2022 04:40:00,26.77,0.00,,,,,,
1491,10/23/2022 04:50:00,26.72,0.00,,,,,,
1492,10/23/2022 05:00:00,26.72,0.00,,,,,,
1493,10/23/2022 05:10:00,26.72,1.53,,,,,,
1494,10/23/2022 05:20:00,26.72,16.96,,,,,,
1495,10/23/2022 05:30:00,26.72,63.60,,,,,,
1496,10/23/2022 05:40:00,26.72,143.16,,,,,,
1497,10/23/2022 05:50:00,26.77,223.60,,,,,,
1498,10/23/2022 06:00:00,26.72,296.16,,,,,,
1499,10/23/2022 06:10:00,26.68,378.24,,,,,,
1500,10/23/2022 06:20:00,26.72,476.48,,,,,,
1501,10/23/2022 06:30:00,26.77,1256.00,,,,,,
1502,10/23/2022 06:40:00,26.81,1702.40,,,,,,
1503,10/23/2022 06:50:00,26.81,1450.24,,,,,,
1504,10/23/2022 07:00:00,26.85,2136.96,,,,,,
1505,10/23/2022 07:10:00,26.94,2578.56,,,,,,
1506,10/23/2022 07:20:00,26.98,2566.40,,,,,,
1507,10/23/2022 07:30:00,27.02,2997.76,,,,,,
1508,10/23/2022 07:40:00,27.20,3491.84,,,,,,
1509,10/23/2022 07:50:00,27.28,3929.60,,,,,,
1510,10/23/2022 08:00:00,27.28,3028.48,,,,,,
1511,10/23/2022 08:10:00,27.37,3718.40,,,,,,
1512,10/23/2022 08:20:00,27.45,4788.48,,,,,,
1513,10/23/2022 08:30:00,27.54,4738.56,,,,,,
1514,10/23/2022 08:40:00,27.58,5340.16,,,,,,
1515,10/23/2022 08:50:00,27.63,4316.16,,,,,,
1516,10/23/2022 09:00:00,27.67,4084.48,,,,,,
1517,10/23/2022 09:10:00,27.80,5821.44,,,,,,
1518,10/23/2022 09:20:00,27.80,4925.44,,,,,,
1519,10/23/2022 09:30:00,27.88,6394.88,,,,,,
1520,10/23/2022 09:40:00,28.01,7104.00,,,,,,
1521,10/23/2022 09:50:00,27.97,3754.24,,,,,,
1522,10/23/2022 10:00:00,28.01,4538.88,,,,,,
1523,10/23/2022 10:10:00,28.14,6310.40,,,,,,
1524,10/23/2022 10:20:00,28.23,6264.32,,,,,,
1525,10/23/2022 10:30:00,28.27,7508.48,,,,,,
1526,10/23/2022 10:40:00,28.40,8253.44,,,,,,
1527,10/23/2022 10:50:00,28.53,8619.52,,,,,,
1528,10/23/2022 11:00:00,28.53,7598.08,,,,,,
1529,10/23/2022 11:10:00,28.65,8373.76,,,,,,
1530,10/23/2022 11:20:00,28.65,8197.12,,,,,,
1531,10/23/2022 11:30:00,28.78,8261.12,,,,,,
1532,10/23/2022 11:40:00,28.91,8724.48,,,,,,
1533,10/23/2022 11:50:00,29.04,9049.60,,,,,,
1534,10/23/2022 12:00:00,29.04,5649.92,,,,,,
1535,10/23/2022 12:10:00,29.08,8442.88,,,,,,
1536,10/23/2022 12:20:00,29.17,9026.56,,,,,,
1537,10/23/2022 12:30:00,29.13,8711.68,,,,,,
1538,10/23/2022 12:40:00,29.17,8401.92,,,,,,
1539,10/23/2022 12:50:00,29.13,8773.12,,,,,,
1540,10/23/2022 13:00:00,29.17,8317.44,,,,,,
1541,10/23/2022 13:10:00,29.21,7846.40,,,,,,
1542,10/23/2022 13:20:00,29.30,7400.96,,,,,,
1543,10/23/2022 13:30:00,29.21,5713.92,,,,,,
1544,10/23/2022 13:40:00,29.13,6881.28,,,,,,
1545,10/23/2022 13:50:00,29.08,6694.40,,,,,,
1546,10/23/2022 14:00:00,29.00,6540.80,,,,,,
1547,10/23/2022 14:10:00,28.95,6543.36,,,,,,
1548,10/23/2022 14:20:00,28.95,6215.68,,,,,,
1549,10/23/2022 14:30:00,28.87,4925.44,,,,,,
1550,10/23/2022 14:40:00,28.83,5585.92,,,,,,
1551,10/23/2022 14:50:00,28.83,4696.32,,,,,,
1552,10/23/2022 15:00:00,28.78,5969.92,,,,,,
1553,10/23/2022 15:10:00,28.70,5210.88,,,,,,
1554,10/23/2022 15:20:00,28.70,1824.00,,,,,,
1555,10/23/2022 15:30:00,28.57,3093.76,,,,,,
1556,10/23/2022 15:40:00,28.57,3686.40,,,,,,
1557,10/23/2022 15:50:00,28.48,2404.48,,,,,,
1558,10/23/2022 16:00:00,28.35,821.44,,,,,,
1559,10/23/2022 16:10:00,28.31,759.04,,,,,,
1560,10/23/2022 16:20:00,28.01,2112.64,,,,,,
1561,10/23/2022 16:30:00,28.01,1402.88,,,,,,
1562,10/23/2022 16:40:00,27.93,737.28,,,,,,
1563,10/23/2022 16:50:00,27.93,678.08,,,,,,
1564,10/23/2022 17:00:00,27.84,602.08,,,,,,
1565,10/23/2022 17:10:00,27.84,262.56,,,,,,
1566,10/23/2022 17:20:00,27.84,217.44,,,,,,
1567,10/23/2022 17:30:00,27.84,107.72,,,,,,
1568,10/23/2022 17:40:00,27.80,102.44,,,,,,
1569,10/23/2022 17:50:00,27.71,54.70,,,,,,
1570,10/23/2022 18:00:00,27.71,18.93,,,,,,
1571,10/23/2022 18:10:00,27.63,3.51,,,,,,
1572,10/23/2022 18:20:00,27.58,0.00,,,,,,
1573,10/23/2022 18:30:00,27.58,0.00,,,,,,
1574,10/23/2022 18:40:00,27.54,0.00,,,,,,
1575,10/23/2022 18:50:00,27.58,0.00,,,,,,
1576,10/23/2022 19:00:00,27.54,0.00,,,,,,
1577,10/23/2022 19:10:00,27.58,0.00,,,,,,
1578,10/23/2022 19:20:00,27.58,0.00,,,,,,
1579,10/23/2022 19:30:00,27.58,0.00,,,,,,
1580,10/23/2022 19:40:00,27.58,0.00,,,,,,
1581,10/23/2022 19:50:00,27.58,0.00,,,,,,
1582,10/23/2022 20:00:00,27.54,0.00,,,,,,
1583,10/23/2022 20:10:00,27.50,0.00,,,,,,
1584,10/23/2022 20:20:00,27.50,0.00,,,,,,
1585,10/23/2022 20:30:00,27.50,0.00,,,,,,
1586,10/23/2022 20:40:00,27.45,0.00,,,,,,
1587,10/23/2022 20:50:00,27.50,0.00,,,,,,
1588,10/23/2022 21:00:00,27.50,0.00,,,,,,
1589,10/23/2022 21:10:00,27.45,0.00,,,,,,
1590,10/23/2022 21:20:00,27.45,0.00,,,,,,
1591,10/23/2022 21:30:00,27.50,0.00,,,,,,
1592,10/23/2022 21:40:00,27.45,0.00,,,,,,
1593,10/23/2022 21:50:00,27.45,0.00,,,,,,
1594,10/23/2022 22:00:00,27.45,0.00,,,,,,
1595,10/23/2022 22:10:00,27.45,0.00,,,,,,
1596,10/23/2022 22:20:00,27.50,0.00,,,,,,
1597,10/23/2022 22:30:00,27.45,0.00,,,,,,
1598,10/23/2022 22:40:00,27.50,0.00,,,,,,
1599,10/23/2022 22:50:00,27.50,0.00,,,,,,
1600,10/23/2022 23:00:00,27.50,0.00,,,,,,
1601,10/23/2022 23:10:00,27.50,0.00,,,,,,
1602,10/23/2022 23:20:00,27.50,0.00,,,,,,
1603,10/23/2022 23:30:00,27.50,0.00,,,,,,
1604,10/23/2022 23:40:00,27.45,0.00,,,,,,
1605,10/23/2022 23:50:00,27.45,0.00,,,,,,
1606,10/24/2022 00:00:00,27.45,0.00,,,,,,
1607,10/24/2022 00:10:00,27.45,0.00,,,,,,
1608,10/24/2022 00:20:00,27.54,0.00,,,,,,
1609,10/24/2022 00:30:00,27.45,0.00,,,,,,
1610,10/24/2022 00:40:00,27.50,0.00,,,,,,
1611,10/24/2022 00:50:00,27.54,0.00,,,,,,
